User_Id,User_Name,Platform,State,Region,Date,Followers,Likes,Shares,Views,Comments,Content_Id,Revenue_Source,Revenue
8aI8grbAKM,Zara Sengupta,Snapchat,Nagaland,Unknown,14-07-2023,572598,27684,43416,1454669,7780,iI0wzr2haOi2,Patrion,9749775.3
fNzCWLAlFI,Shray Wadhwa,Snapchat,Chhattisgarh,Central,08-06-2023,195816,55675,39621,62327,9468,ETSq5JccDwJ7,Sponsorship,1421732.71
G1UrGGLpNP,Anahita Kadakia,Twitter / X,Telangana,South,10-10-2024,643818,6917,22514,4488184,176,DFDTA7Xrc5UT,Guest Appearance,2605170.92
Dkd9YMrfF0,Vedika Buch,Facebook,Rajasthan,West,20-03-2022,295620,36073,16839,119143,1827,L4TOwkWolGc9,Collaboration,5955845.37
jE9VoBNnTv,Sara Vig,Facebook,Uttarakhand,North,06-01-2020,487554,52264,31210,2528050,7803,UUHxRDi1a5BQ,Guest Appearance,6829080.23
gGv0LOqqXp,Lakshay Ramanathan,Youtube,Arunachal Pradesh,East,25-08-2023,709094,98184,15846,4938577,3193,GQ9taaezGQvS,Consultancy,1931602.23
MdK3nLh7fL,Abram Dave,Snapchat,Andhra Pradesh,South,04-03-2024,730445,24151,16602,2471020,7650,OeC9VQPVpWrd,Patrion,3327214.71
qYle8myOgH,Ira Brar,Snapchat,Arunachal Pradesh,East,21-10-2021,112410,57878,46884,2172618,1692,ceTWbEOacyju,Patrion,5746827.88
RVDzTYeoxQ,Miraan Grover,Snapchat,Mizoram,Unknown,18-10-2020,981462,47044,21852,2540306,6563,d9Ow0v0VrmI7,Collaboration,2989404.58
3NwfNTilSK,Eshani Bava,Snapchat,Madhya Pradesh,Central,26-02-2023,567809,84332,20167,4191654,8748,7Y7bvuSznOG6,Guest Appearance,1490387.34
oeTEb4MpOa,Vedika Garde,Twitter / X,Odisha,East,15-02-2022,641916,22372,38734,536515,1742,hKMdmuZTyhQH,Consultancy,8364434.5
nckdqUkwkp,Nirvaan Venkataraman,Youtube,Uttar Pradesh,North,04-03-2020,830478,82863,40136,3155215,2584,aEalfO2zYVQm,Consultancy,5231345.55
okQKSLfZsz,Aarav Sangha,Youtube,Maharashtra,West,04-04-2021,556953,12541,40561,3035848,8842,FCMmdgj04Ej5,Sponsorship,6448963.51
mpM3CgdHjb,Hunar Seshadri,Youtube,Jharkhand,East,08-02-2020,757445,58303,38843,4863394,5340,zU3ogoozm3eK,Sponsorship,8904997.95
nLlxCmwqub,Kiaan Sekhon,Youtube,Chhattisgarh,Central,05-05-2020,117506,61018,30053,3508315,2804,VnsjX74JIozG,Collaboration,5916217.13
CaA2pAn564,Hridaan Chowdhury,Twitter / X,Uttarakhand,North,02-01-2023,494515,96138,33044,282029,6974,GDXYCoIaT6is,Sponsorship,160285.71
sR1UbCV2zW,Manikya Randhawa,Facebook,Sikkim,East,21-12-2023,2429,82222,4633,3228601,5454,GsURLJmQMu5F,Consultancy,8879891.08
xCcwORIViu,Emir Wadhwa,Youtube,Bihar,East,16-11-2020,774199,98602,38018,1759879,3693,t3FAdxCFZDGZ,Consultancy,4520331.85
X6Y6e3Ce3r,Shlok Shukla,Twitter / X,Kerala,South,09-03-2020,118466,91367,9696,4163507,2465,2GMs8HivBNsd,Collaboration,8349640.24
NzvOuKR0Bs,Mahika Chana,Instagram,Mizoram,Unknown,26-03-2022,273637,29724,31735,3119742,4720,VcvCk5Sr80QP,Collaboration,1613385.88
cthqlIctvx,Zoya Rao,Youtube,Bihar,East,10-09-2021,128391,3266,26513,4189412,2381,65j8HFOs38U9,Collaboration,7995962.17
4BQT3iIty0,Nirvi Ahuja,Snapchat,Telangana,South,11-02-2022,58706,79711,42029,1637034,9558,GWVmf0P78yEL,Guest Appearance,9434078.24
wj0wxrv82f,Taimur Mall,Snapchat,Sikkim,East,10-08-2023,172746,95420,27776,3474509,2286,ZLis9Gu5KxaN,Consultancy,4145725.63
CJ4mZrEZsK,Sara Bawa,Snapchat,Nagaland,Unknown,15-12-2024,236426,3517,160,1292046,4303,sNNhPrl4NbVE,Sponsorship,5989314.34
KJ1MDRhFJ0,Divit Dora,Instagram,Kerala,South,05-01-2024,336209,60429,45434,1136634,5855,kqA4wrG6FVlf,Collaboration,5437579.64
t0XqRwHvii,Miraan Bose,Facebook,West Bengal,East,14-08-2022,357844,21368,6712,1827678,2532,FZXIQ70SRXz4,Sponsorship,8188628.6
DtwY3LVvSb,Gatik Chhabra,Twitter / X,Andhra Pradesh,South,28-03-2021,728967,18659,45091,1900644,5036,hieQWeWUcgXF,Sponsorship,4691354.33
csafhLKmPb,Shaan Shere,Instagram,Himachal Pradesh,North,12-10-2022,370311,21044,32809,2028554,8272,JgJanlr3H8gn,Guest Appearance,8513116.8
wKB7lvxnog,Vidur Vora,Facebook,Meghalaya,Unknown,04-08-2020,545973,17814,32493,3030388,4723,IcuhrLt8BIs1,Collaboration,8567880.72
X6waPPyGPh,Advika Bains,Snapchat,Uttarakhand,North,19-12-2023,107663,97180,11057,542830,5959,8uK9hZSrSKqW,Patrion,3561616.97
LzErVgpEMi,Amira Sarin,Twitter / X,Sikkim,East,16-02-2020,712047,3506,11737,3209758,9905,QjMfeUVXmPEq,Consultancy,8095006.49
H7bA4xtxCc,Drishya Chokshi,Youtube,Nagaland,Unknown,06-12-2022,516353,56450,8813,2621101,6374,EgPOQJD0FyE8,Guest Appearance,6765201.35
8tbcZvUb3v,Renee Saxena,Twitter / X,Tripura,Unknown,12-06-2023,432939,46041,3699,2048740,4056,otfQ1hkHcOAF,Patrion,2666922.23
DbtJtgEQmE,Sumer Wable,Facebook,Tamil Nadu,South,10-10-2021,381983,57146,13222,4168733,1234,0Hrc9yoUf0fu,Sponsorship,5664716.52
DnXOsXAHmy,Parinaaz Kibe,Youtube,Mizoram,Unknown,22-08-2024,801527,71770,11835,156055,8457,1Jn7UC6HMVAJ,Sponsorship,5223173.59
CoUV0z14N0,Kiaan Rajagopalan,Facebook,Kerala,South,06-11-2022,269903,90027,39402,1980800,6649,ojbXtE9A4mqb,Consultancy,6587048.46
NcSWd3tsd7,Advika Gill,Facebook,Goa,West,27-07-2020,760414,18423,15469,938956,9354,T5GZ65p2ohYu,Guest Appearance,7372626.3
UoAik8BpKE,Lakshay Biswas,Facebook,Uttar Pradesh,North,18-06-2020,445366,62240,44743,2066505,4550,26wSYb7L0P6Q,Collaboration,2530575.98
t7wYh11y4y,Suhana Ramanathan,Facebook,Madhya Pradesh,Central,27-02-2022,794423,30862,19491,1764849,2625,4N2Vzc1Z6Dz0,Patrion,8767735.51
gjqeATHuRV,Piya Kohli,Instagram,Uttarakhand,North,05-11-2023,4225,52515,13112,2563118,5140,JgpSVOiKz6B2,Collaboration,2607538.12
KurfwyxZJb,Pranay Sarma,Twitter / X,Sikkim,East,20-11-2024,658066,29977,5831,3879101,3248,q0dMLj7kJaGV,Patrion,8272747.26
hSl1WrEi1L,Yuvaan D’Alia,Facebook,Meghalaya,Unknown,06-07-2021,429368,19129,1885,2434314,4289,oBpKOfD28ynx,Patrion,7361304.95
eId5DvLPXR,Damini Venkataraman,Twitter / X,Himachal Pradesh,North,17-05-2020,650758,49930,19825,3310956,6076,i3clkEvDfSAq,Consultancy,442577.45
E8rwA3qZ5G,Ranbir Karnik,Snapchat,Chhattisgarh,Central,24-06-2021,516138,19826,36416,3690900,871,ldlDkCh3EB9I,Patrion,4930392.51
SjvmrZUYIP,Kiaan Desai,Instagram,West Bengal,East,17-01-2024,805098,74814,11833,3493175,1258,pEfur8hx5gub,Patrion,8307161.56
DMqOucMC69,Taran Barman,Youtube,Sikkim,East,28-04-2021,52047,84363,18543,2710953,909,UHLfpoVybmyy,Collaboration,1206899.24
XT54LwfwmB,Adah Zachariah,Snapchat,Meghalaya,Unknown,19-05-2023,630502,55452,5912,3544491,6033,MAAcvCnQjENG,Consultancy,4682723.5
4Djh30Gsce,Hazel Baria,Twitter / X,Assam,East,17-02-2024,446554,54135,6192,3897821,9313,YwKVbTCW0czR,Consultancy,5872496.67
UBYv4Yne8q,Trisha Korpal,Twitter / X,Manipur,Unknown,01-09-2023,7131,51764,7646,111607,2813,OCzOUTsYMQ7P,Consultancy,877263.67
aga81mOOBM,Raunak Dayal,Youtube,Chhattisgarh,Central,10-02-2021,808111,60742,9710,3976108,6912,bkjR7D1KmJZd,Sponsorship,1027532.55
S80TKIsEEK,Shaan Banik,Youtube,West Bengal,East,23-04-2023,64653,69246,1246,3540030,9443,td3zDE6vRbrl,Consultancy,4381668.77
n4vL0OisS7,Kartik Salvi,Facebook,Mizoram,Unknown,20-03-2023,218273,37022,45265,723030,7911,imLgz9smcb2w,Collaboration,1747973.23
3bdAMhnpvw,Onkar Edwin,Twitter / X,West Bengal,East,05-05-2024,895863,90457,33776,873606,826,5BC0ggLW6Zcg,Sponsorship,8708823.87
jsBFTgOui0,Samiha Deshpande,Snapchat,Kerala,South,08-01-2023,876365,62084,22368,2405502,8274,kqSzNpUGWiA4,Patrion,9518453.57
XwbjaX6ft8,Kavya Kumer,Instagram,Mizoram,Unknown,13-01-2023,797070,4861,43265,1266277,9413,dNSOGsyQIsU4,Sponsorship,8270208.55
LjzN3MMBvY,Yuvaan Basu,Snapchat,Mizoram,Unknown,03-05-2021,39766,70442,21921,3271502,2064,GHnFtvNb3HqZ,Consultancy,7265365.95
gdxMvcOhsT,Krish Ramakrishnan,Snapchat,Mizoram,Unknown,26-04-2022,782984,76230,37066,4473549,9757,osPYJixTgGlW,Patrion,980780.33
AzfAinePyI,Neysa Som,Snapchat,Tamil Nadu,South,16-10-2022,668377,55498,28841,4106568,6830,ZihSiR1hnDU6,Consultancy,9217051.86
LzhJcjx9sE,Samar Rege,Instagram,Bihar,East,14-10-2021,52014,39998,18578,1808428,2999,YEhv1zJJ3WDS,Guest Appearance,1328963.26
FCBB1uXPzo,Pihu Khalsa,Snapchat,Chhattisgarh,Central,02-09-2022,704011,58077,48228,2326790,1450,1RJXRIhIlMJd,Guest Appearance,5218016.14
D3h6lbWpR3,Lavanya Bora,Snapchat,Tripura,Unknown,20-09-2020,336996,52664,38593,377350,8052,1bBz1tphgkip,Sponsorship,1543119.48
Qd7lSsgi3p,Jivika Tara,Twitter / X,Maharashtra,West,08-04-2020,789669,78250,38406,1983831,8076,FF6qtIebN4bI,Guest Appearance,6751299.19
VOhJB0FWiH,Navya Brahmbhatt,Instagram,Haryana,North,14-09-2021,956769,72764,29605,350577,16,Y7MOkd5qpQ90,Collaboration,5852006.51
rkHefRZS92,Kavya Sibal,Instagram,Mizoram,Unknown,26-09-2024,334765,89404,22454,2192451,7417,qPtn7u4i5Laa,Collaboration,4132217.16
RVHWOebZPP,Nakul Kanda,Facebook,Tamil Nadu,South,12-10-2023,406537,23224,45680,70727,2044,C6Bnbr5wfMsS,Collaboration,9801211.08
cERLa9NgrF,Aaryahi Kurian,Instagram,Kerala,South,22-04-2024,775703,74148,44051,4740739,2875,eheqJoGWlQ9Q,Guest Appearance,6144951.06
IC6N6d6A9q,Mamooty Lall,Youtube,Sikkim,East,12-08-2023,543383,99486,2848,1883646,769,rABamfJbT8Ae,Collaboration,1969571.3
tMfDYKMupg,Aaryahi Khare,Instagram,Karnataka,South,27-01-2022,350792,68114,15515,611620,9829,MVMJfdct0eh4,Patrion,548833.51
MeQIsxfUoL,Hridaan Chauhan,Youtube,Punjab,North,13-08-2020,487758,56112,40646,849580,5564,OPbGKgaSK04h,Guest Appearance,2563604.74
DMlichKFOw,Prerak Bassi,Youtube,Maharashtra,West,05-03-2024,493331,40458,39539,2876456,4768,waKQdFZ1Amm4,Sponsorship,3416177.68
DQCQ0Jusug,Amani Seth,Twitter / X,Sikkim,East,01-04-2023,670795,29232,45430,1931678,7643,MoT7uTml9web,Sponsorship,1424877.33
mKVcbmk2Sv,Shray Saini,Youtube,Manipur,Unknown,07-03-2021,23536,23078,17156,848845,343,ZiO2unCwxkGX,Guest Appearance,8816756.29
ei5XlxxL8p,Ishita Bhargava,Twitter / X,Tamil Nadu,South,07-10-2024,896940,70184,19279,1246269,5368,pNrhFKETWXMk,Patrion,7513329.07
UxGlSGD7DK,Madhup Bhatia,Youtube,Rajasthan,West,08-04-2020,939354,26607,29627,1966160,6486,nAxj0pfUsGoc,Guest Appearance,6211637.07
BAwEqbBqe3,Purab Dar,Facebook,Maharashtra,West,18-09-2024,675920,10244,18115,1910434,1612,hwHuPpUV0lLi,Guest Appearance,9123912.92
Vrv96YUaO9,Vritika Lala,Instagram,Andhra Pradesh,South,08-04-2023,759472,98190,13754,3979876,3829,FWUSCXtlVRmB,Guest Appearance,302010.63
Jh6aYZvzQz,Nitara D’Alia,Youtube,Chhattisgarh,Central,19-06-2022,25368,74393,2110,1167146,2518,89JX4Jyx6dxD,Consultancy,5695580.6
NskPlZLbm4,Shlok Date,Snapchat,Manipur,Unknown,08-04-2022,306246,86451,34366,587030,7449,dGk1zjgHDe71,Collaboration,8704620.23
ARDL6KFQra,Anvi Randhawa,Instagram,Jharkhand,East,27-02-2023,419630,79278,16176,4411204,5388,42CJTr2CRSsM,Collaboration,4151112.53
3TC4lJy6o1,Navya Anand,Facebook,Goa,West,22-05-2024,961806,8748,45747,1822465,8085,zVhwUFWzkmcb,Patrion,3812174.52
ymcpRiPCCf,Anahita Barad,Instagram,Telangana,South,16-03-2023,861279,36587,10575,1431005,295,LkhTkPaqBlS3,Guest Appearance,2162448.83
cNGPOgQBLd,Inaaya  Walia,Snapchat,Tamil Nadu,South,12-04-2021,953900,31265,13106,766604,262,A9ulPn2XZkkz,Sponsorship,8156427.74
IlmH6hnwky,Emir Borah,Facebook,Karnataka,South,07-07-2020,482061,28848,4326,2335871,6045,c2zVE9SX5Jpf,Consultancy,9814177.53
y5VikVQ8Pe,Tejas Desai,Twitter / X,Tamil Nadu,South,15-10-2024,401945,66981,41981,1949726,8248,K9oM3tTUMdxs,Collaboration,3758103.68
c5L6TurNVG,Anahi Vora,Snapchat,Rajasthan,West,08-01-2022,889075,96059,21710,2875014,3969,md49XRn2GlNe,Patrion,700779.21
d96hkIXmFA,Yasmin Shan,Snapchat,Gujarat,West,24-03-2022,208131,32102,27788,1480048,9926,prBNqWe8ykBF,Patrion,7603484.32
7DVAf4sHIk,Devansh Shan,Snapchat,Uttarakhand,North,15-05-2023,297983,49171,36840,4033614,1178,uSm4a1TxzzyU,Patrion,4896021.59
9e29h5kV7V,Ira Uppal,Facebook,Rajasthan,West,16-12-2024,666824,90241,24129,484061,6313,5TpcYNPROqCQ,Consultancy,2474900.61
70aVN4yK3G,Vaibhav Raja,Instagram,Odisha,East,27-03-2023,448607,33144,45340,2535201,8202,7Oxtz2TfNWvi,Collaboration,9300238.64
RakEgVzzrA,Samaira Jha,Instagram,Madhya Pradesh,Central,23-03-2022,141857,25954,31881,1526595,8234,6BYldlVq3zMM,Collaboration,799018.21
xrvKDPgdUa,Biju Sabharwal,Youtube,Assam,East,07-02-2020,548707,951,24619,4362697,4355,5DuAw39Y6Pxd,Consultancy,8730901.25
gCRS3iL1rR,Urvi Babu,Instagram,Uttar Pradesh,North,20-08-2022,720517,86360,31142,4319411,6768,OaN6tN28TQoE,Guest Appearance,7939809.82
A55914Tsmi,Himmat Aggarwal,Youtube,Kerala,South,17-12-2024,34287,16759,32632,730562,4937,Z99C37DHpk6R,Sponsorship,4349499.18
b5uxrSP6PP,Romil Bobal,Youtube,Tamil Nadu,South,26-02-2023,726388,43620,14667,4831604,9841,ev4USOW7Boqs,Sponsorship,892305.13
Kl6JhtxTtK,Aaina Baral,Instagram,Telangana,South,11-07-2023,809746,47844,44518,1059542,8515,PKga0tYsnQjr,Sponsorship,5989204.2
FQq0JNns7d,Samaira Kakar,Facebook,Jharkhand,East,07-12-2021,890265,96030,14750,440958,2933,1TsY4jbyADvy,Sponsorship,5278916.5
r5RHguX1d5,Hrishita Barman,Facebook,Jharkhand,East,06-11-2023,606193,18030,28959,4047014,4769,3nXmOw1gW1x8,Collaboration,9259927.38
wD6hFuAjSp,Shayak Sampath,Twitter / X,Bihar,East,16-07-2021,318393,90175,39069,1446925,6150,W9PfCYxNBahh,Guest Appearance,2250125.47
JJqUXlENAJ,Vedika Kanda,Twitter / X,Odisha,East,23-02-2022,954030,70452,12116,3400158,323,yYWGdZHYOUmO,Sponsorship,1807461.07
RaBtcJOfpU,Kimaya Shanker,Twitter / X,Punjab,North,10-09-2020,382219,71359,11246,3548811,1,pc64sHiEt49L,Guest Appearance,2099185.22
Pcci1niIKr,Miraan Agrawal,Youtube,Bihar,East,18-02-2023,268352,34167,25020,1370022,6554,C6P6imNqNOSI,Guest Appearance,6049841.98
YtWx7pqGQz,Saksham Ravel,Facebook,Maharashtra,West,11-06-2020,816866,35815,9589,1893858,4483,ax8xg5kTtYEG,Guest Appearance,8654118.1
qgctUlXQWI,Advik Handa,Snapchat,Nagaland,Unknown,05-10-2023,272645,1244,45000,4308098,2547,OiJq4NwWQzCB,Consultancy,7984890.52
r7GS5oNfsV,Inaaya  Bansal,Twitter / X,Mizoram,Unknown,24-02-2020,252696,12272,10820,4826106,940,fr5Ya6P5iEQP,Guest Appearance,6979121.65
alZaAHv9O5,Akarsh Thakkar,Youtube,Madhya Pradesh,Central,20-01-2024,471445,22089,44205,4391573,3687,kwivdEk8uQZ0,Sponsorship,2901357.33
snTJns5NZc,Nayantara Kohli,Snapchat,Meghalaya,Unknown,02-08-2024,374024,772,40339,3861728,5382,sgvSyaAmG3z4,Sponsorship,1557148.38
pDxw3Hq9OB,Tiya Zachariah,Instagram,Sikkim,East,14-12-2022,7092,47085,46479,1664841,1813,lcyU3jmDPqAI,Collaboration,3249552.1
WyTTZi7Xhv,Nitara Bora,Twitter / X,Tripura,Unknown,22-01-2021,871145,44845,28158,67351,7116,DrfAMTlrhqRP,Patrion,1984926.18
WgTLl1Mjhy,Aradhya D’Alia,Facebook,Tamil Nadu,South,14-03-2021,19519,80801,13083,762821,834,xGR8nAdAdgw6,Patrion,2470439.4
laOtrrLApE,Aarna Kade,Facebook,Arunachal Pradesh,East,04-02-2022,702442,1790,44758,4628567,2134,uTwWGxOnx3iU,Sponsorship,411348.31
YlBg6MsDVH,Saira Khare,Instagram,Rajasthan,West,07-03-2020,439527,72154,46635,2118337,9180,83BS4ez5FbLR,Collaboration,2897273.91
d8lYEHFeBF,Krish Dar,Youtube,Odisha,East,20-07-2023,285682,27122,12062,30203,2621,JKa5FFSq0sqh,Collaboration,457079.05
sN6ri2d89n,Rohan Thaman,Twitter / X,Haryana,North,12-11-2020,664416,79319,24190,2722622,1363,62qi3s9MawTr,Consultancy,9716075.45
O16KSQ6pML,Aaina Handa,Instagram,Nagaland,Unknown,11-04-2023,282850,26728,38119,3317387,2550,BTAjDECYkJ6l,Consultancy,211451.99
2YQliACNyS,Gatik Thaker,Instagram,Goa,West,04-10-2020,397230,50330,1357,923044,222,VNcpfiMa77gT,Consultancy,8527349.42
mDIBkujdQM,Heer Khatri,Twitter / X,Assam,East,04-01-2020,572098,38894,6721,4291128,6804,i4bAjOo2x2Zg,Collaboration,9907689.77
g7wMh553Ll,Rhea Gole,Youtube,Haryana,North,06-10-2022,713437,55737,9844,2529700,4702,vg4P5YSea5jO,Consultancy,1478654.05
SWDeJ7rf9l,Kanav Sagar,Snapchat,Manipur,Unknown,16-06-2022,445420,63083,45444,3472416,9858,XuXOpzEHHYxK,Patrion,5269932.51
QURoa9bI75,Mohanlal Korpal,Twitter / X,Tripura,Unknown,28-06-2022,891586,18264,19313,3862017,2361,ZI5AnnUhRiTR,Patrion,3717470.63
gKDKjjipaZ,Divyansh Rastogi,Snapchat,Tamil Nadu,South,16-03-2021,780677,18364,49027,4424571,4907,DSBNagdNLkjy,Patrion,6799355.54
IZ4FRAj8G8,Eshani Sathe,Instagram,Manipur,Unknown,20-07-2021,59716,28692,25709,1540935,9163,LeQDOzxdxAqg,Consultancy,6032298.48
uokgna4lm5,Hiran Sridhar,Instagram,West Bengal,East,19-02-2022,593232,5881,36945,4058467,748,cft8U7FtywiP,Consultancy,4073458.33
FFWbXD1cjQ,Riya Sengupta,Twitter / X,Telangana,South,08-12-2020,928362,28265,44660,1181641,2638,9F9LGVBisM6c,Patrion,2391867.17
L7J9gaVt1X,Yuvaan Kala,Twitter / X,Punjab,North,15-02-2023,329957,22245,19372,1354529,1116,rwflVpDp2Oih,Guest Appearance,4883101.7
1y14hw07xQ,Uthkarsh Dayal,Youtube,Kerala,South,22-05-2023,45748,81345,42196,478642,4011,RIjgxJ0n2PvD,Guest Appearance,9001365.03
glg7yAydvL,Ira Kurian,Instagram,Manipur,Unknown,09-02-2023,477660,5017,35722,1306451,7699,jnJ9WdYW8nnb,Patrion,2699211.25
kiqf2BAn3l,Samiha Bhagat,Twitter / X,Rajasthan,West,11-07-2020,790762,38915,10782,1666022,5722,6DHW7B4JZI3m,Guest Appearance,6165507.23
PZTZTa35Et,Advika Vora,Snapchat,Karnataka,South,24-09-2022,4855,59055,8239,3769241,9476,gn8AHkxv78Ja,Consultancy,162896.5
F1ROCzvHGV,Nirvi Rattan,Twitter / X,Jharkhand,East,14-08-2021,392246,23186,36225,4990314,2664,Hx0QBrM519Xg,Sponsorship,6162987.46
gUMHNFXP0n,Renee Uppal,Snapchat,Maharashtra,West,04-07-2024,206059,61548,8155,2941160,7601,zYRTaxnr2qZX,Patrion,6733334.82
3zajxYYLu7,Neelofar Bora,Snapchat,Andhra Pradesh,South,13-09-2021,203019,80775,42233,3299388,845,XJhN8k4GBgXF,Guest Appearance,7843028.66
V4ZjtfbaVj,Elakshi Sidhu,Youtube,Uttarakhand,North,19-02-2024,401980,3314,48649,1095116,7433,NWlOnm0TYxqd,Sponsorship,9349823.96
b91g5hiqle,Dishani Sankar,Facebook,Rajasthan,West,04-07-2021,515889,2877,27115,617199,7971,7eQxt4YlalJL,Sponsorship,1172954.19
9EMHjT5lbb,Ryan Rege,Youtube,Karnataka,South,28-04-2021,383615,15045,14218,247443,5366,ifQhqmfROCYB,Patrion,9223558.64
kQ3ryKVtX7,Ojas Buch,Snapchat,Himachal Pradesh,North,14-08-2023,626297,97921,17804,2673857,1762,LAJxNdkcFKsZ,Guest Appearance,3523181.1
hYAlpnxita,Vanya Dutt,Twitter / X,Andhra Pradesh,South,15-04-2022,596034,42147,15246,4711382,1085,xLGgrL21e3AU,Consultancy,8134131.35
mXE9AhkuxJ,Rasha Deol,Facebook,Gujarat,West,26-11-2020,898689,75465,304,3873623,4659,i7cHGubDZzst,Consultancy,4004043.08
WEcs9EN406,Miraya Gour,Twitter / X,Nagaland,Unknown,02-04-2020,866553,1362,9092,881942,5289,1SofSYYHaQd2,Sponsorship,1108925.17
euLYqkiCh1,Divit Lad,Youtube,Jharkhand,East,15-11-2023,701695,16039,34194,4425736,3940,JO8tToqsfI2O,Collaboration,6949955.69
8danYlgmKG,Sumer Konda,Facebook,Assam,East,15-12-2022,688120,20184,33063,886344,2130,nw81FWlrkt1O,Collaboration,4610080.26
Uo3lbPCq5f,Diya Sood,Snapchat,Bihar,East,13-03-2021,527584,56472,33287,2799609,870,Bwdx5mlkrLGg,Sponsorship,6463802.23
ndcqegoMSy,Anahita Srivastava,Twitter / X,Bihar,East,27-12-2021,923251,90660,17581,4153800,3370,kmNRral4MT0Q,Collaboration,3151809.88
kuC7PAb82k,Alisha Randhawa,Twitter / X,Assam,East,16-06-2024,612486,131,32001,2076267,7742,gYJ9ZGkjfsTC,Consultancy,9897941.39
PpCZsuGP10,Aaina Lata,Snapchat,Himachal Pradesh,North,22-05-2020,545534,95448,41929,173873,2423,81OiEpT8wUm7,Sponsorship,9654565.15
Q3B7GqQ3yz,Tanya Sarna,Facebook,Rajasthan,West,02-04-2022,608667,68167,45995,2879594,2014,AC8Xr8EQCj7M,Collaboration,3037152.35
esCnZhEavZ,Saira Warrior,Twitter / X,Jharkhand,East,12-03-2022,922406,37128,32898,4703904,2540,7SiTA4sb5pQx,Patrion,9669101.24
35LkB2XiVp,Vedika Singhal,Snapchat,Bihar,East,10-04-2024,320811,11219,19486,4753531,7555,Hx2BiBt5SDAA,Patrion,4613378.54
bVfi4WJxM3,Dhruv Sinha,Facebook,Nagaland,Unknown,05-07-2020,423515,87828,390,3882313,8487,CddZOugsDudT,Guest Appearance,7393894.86
RGI7i3NjMS,Anika Kothari,Twitter / X,Arunachal Pradesh,East,23-10-2023,211449,15035,4400,299,2507,LhgmDZBdhz8Y,Guest Appearance,2603454.98
Q1MANlYOkT,Anay Tella,Youtube,Punjab,North,16-08-2021,305124,37938,43747,839025,9646,EPyRgzAbCIas,Guest Appearance,4445349.36
7DSr8w1FvR,Anahita Basak,Snapchat,Kerala,South,06-02-2024,688781,19844,23059,4724025,5558,C1iWO5e0D7Ll,Guest Appearance,7754204.59
qRKKKZebTo,Elakshi Korpal,Twitter / X,Mizoram,Unknown,16-11-2023,340381,99602,15173,1984888,1727,3k3UAdLh0eVL,Sponsorship,9235584.9
gBiNImEQnU,Yuvraj  Ramesh,Snapchat,Karnataka,South,03-04-2024,611384,3177,41229,807035,3334,ciaWJ1vQ7TGl,Collaboration,5704130.32
Fw30XBM2Jh,Heer Kant,Youtube,Meghalaya,Unknown,04-02-2022,523937,30221,3373,4534361,5421,bYrZyw2jrHoG,Guest Appearance,5000970.03
MH3K69OcAm,Shamik Sani,Twitter / X,Madhya Pradesh,Central,18-04-2021,857437,96190,21601,522849,3860,EXILZYvezT53,Patrion,9466060.16
SgEnvDW2o5,Pihu Babu,Twitter / X,Himachal Pradesh,North,20-09-2021,903084,49727,44691,151790,9052,DyxhRIhhM4vv,Sponsorship,2382463.91
KoU3XJ9aSY,Uthkarsh Salvi,Twitter / X,Assam,East,15-03-2020,190365,37040,2865,2635078,5728,L39iyOOe6mRY,Collaboration,4435974.83
6WsOGqRFd3,Kiaan Wadhwa,Youtube,Jharkhand,East,03-05-2023,214442,17974,34143,1933875,4996,TnxYi8ROChEc,Consultancy,5882813.33
ZfrLE1xcml,Faiyaz Jain,Snapchat,Jharkhand,East,22-01-2024,320970,4103,35490,2917595,425,4UuZqUnbSM1W,Sponsorship,8074159.56
ySQ16CJJGk,Kavya Buch,Snapchat,Nagaland,Unknown,08-12-2023,139278,1990,18395,2301773,1401,9VsJcrqpOVat,Consultancy,8360161.96
lCBC7D0nd6,Mehul Bumb,Facebook,West Bengal,East,11-09-2024,68154,57729,11783,2164319,4524,qEok2OoOlFBt,Guest Appearance,7173859.61
798a00Hcog,Anvi Mahal,Youtube,Arunachal Pradesh,East,17-02-2023,82212,31061,13372,2732916,9344,xZzN2iuWuzOD,Consultancy,6219541.77
wsjKgntSUW,Kiaan Borde,Facebook,Goa,West,27-07-2021,611990,4272,43061,1258917,6243,VO779J9NTHh2,Sponsorship,6071413
GBqZsppVwC,Eva Khanna,Twitter / X,Sikkim,East,24-08-2021,923984,53729,23716,668488,5766,IewEoWoZ95p4,Guest Appearance,6659360.63
qrtfA8JNV3,Tushar Banerjee,Snapchat,Punjab,North,04-03-2020,439960,34521,36344,3941473,1654,hcAQ9i144vyI,Consultancy,1191177.41
3KM9cTwBzB,Uthkarsh Issac,Snapchat,Uttarakhand,North,23-08-2022,142144,96133,12022,4945572,8345,f3KwOxBFK6gs,Consultancy,483831.18
3J0AutliYT,Jiya Amble,Instagram,Mizoram,Unknown,09-09-2023,604075,80671,20602,834385,5690,rhqB2r49U5Pi,Collaboration,5522082.27
Ub37HXaZbm,Himmat Saini,Youtube,Mizoram,Unknown,15-12-2023,547196,16538,29743,2474149,1795,S4h3EfirP8XU,Collaboration,7273888.54
juCTPeQ3cg,Ehsaan Aggarwal,Youtube,Karnataka,South,27-04-2022,586283,86655,41030,298937,130,pK2nmDElEiNf,Guest Appearance,8571710.81
